measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
CT1-MSR-00907,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort A + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/3,count affected of count at risk; no p-value posted,no_change,0/3 in arm 'Part 2: Early Start Cohort A + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG007 (Part 2: Early Start Cohort A + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00908,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort B + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,20.0,FALSE,pct_of_arm,1/5,count affected of count at risk; no p-value posted,increase,1/5 in arm 'Part 2: Early Start Cohort B + ISIS 814907 60 mg',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG008 (Part 2: Early Start Cohort B + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00909,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/7,count affected of count at risk; no p-value posted,no_change,0/7 in arm 'Part 2: Early Start Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG009 (Part 2: Early Start Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00910,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,20.0,FALSE,pct_of_arm,2/10,count affected of count at risk; no p-value posted,increase,2/10 in arm 'Part 2: Early Start Cohort D + ISIS 814907 115 mg',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG010 (Part 2: Early Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00911,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort A: ISIS 814907 10 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,50.0,FALSE,pct_of_arm,3/6,count affected of count at risk; no p-value posted,increase,3/6 in arm 'Part 1: Cohort A: ISIS 814907 10 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG000 (Part 1: Cohort A: ISIS 814907 10 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00912,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort B: ISIS 814907 30 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,16.67,FALSE,pct_of_arm,1/6,count affected of count at risk; no p-value posted,increase,1/6 in arm 'Part 1: Cohort B: ISIS 814907 30 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG001 (Part 1: Cohort B: ISIS 814907 30 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00913,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort C: ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,22.22,FALSE,pct_of_arm,2/9,count affected of count at risk; no p-value posted,increase,2/9 in arm 'Part 1: Cohort C: ISIS 814907 60 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG002 (Part 1: Cohort C: ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00914,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort D: ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,23.08,FALSE,pct_of_arm,3/13,count affected of count at risk; no p-value posted,increase,3/13 in arm 'Part 1: Cohort D: ISIS 814907 115 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG003 (Part 1: Cohort D: ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00915,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Pooled Placebo,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,25.0,FALSE,pct_of_arm,3/12,count affected of count at risk; no p-value posted,increase,3/12 in arm 'Part 1: Pooled Placebo' (comparator arm),1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG004 (Part 1: Pooled Placebo)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Comparator arm."
CT1-MSR-00916,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG005 (Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00917,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,25.0,FALSE,pct_of_arm,1/4,count affected of count at risk; no p-value posted,increase,1/4 in arm 'Part 2: Late Start Cohort D + ISIS 814907 115 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG006 (Part 2: Late Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00918,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort A + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/3,count affected of count at risk; no p-value posted,no_change,0/3 in arm 'Part 2: Early Start Cohort A + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG007 (Part 2: Early Start Cohort A + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00919,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort B + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/5,count affected of count at risk; no p-value posted,no_change,0/5 in arm 'Part 2: Early Start Cohort B + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG008 (Part 2: Early Start Cohort B + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00920,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,14.29,FALSE,pct_of_arm,1/7,count affected of count at risk; no p-value posted,increase,1/7 in arm 'Part 2: Early Start Cohort C + ISIS 814907 60 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG009 (Part 2: Early Start Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00921,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,20.0,FALSE,pct_of_arm,2/10,count affected of count at risk; no p-value posted,increase,2/10 in arm 'Part 2: Early Start Cohort D + ISIS 814907 115 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Post lumbar puncture syndrome', group EG010 (Part 2: Early Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00922,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort A: ISIS 814907 10 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Headache,33.33,FALSE,pct_of_arm,2/6,count affected of count at risk; no p-value posted,increase,2/6 in arm 'Part 1: Cohort A: ISIS 814907 10 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Headache', group EG000 (Part 1: Cohort A: ISIS 814907 10 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00923,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort B: ISIS 814907 30 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Headache,50.0,FALSE,pct_of_arm,3/6,count affected of count at risk; no p-value posted,increase,3/6 in arm 'Part 1: Cohort B: ISIS 814907 30 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Headache', group EG001 (Part 1: Cohort B: ISIS 814907 30 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00924,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort C: ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Headache,33.33,FALSE,pct_of_arm,3/9,count affected of count at risk; no p-value posted,increase,3/9 in arm 'Part 1: Cohort C: ISIS 814907 60 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Headache', group EG002 (Part 1: Cohort C: ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
