measurement_id,oligo_id,study_type,species,system_model,tissue,delivery_method,dose_or_conc_value,dose_or_conc_unit,exposure_duration,readout_category,readout_name,readout_value,readout_unit,effect_direction,effect_vs_control,thrombocytopenia_grade,is_platelet_specific,subject_class,source_id,source_ref,source_table,redistribution,notes
TMSR725,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,onset within first weeks; nadir ~3 months into treatment (study CS2),platelet_count,platelet_nadir,<10,10^9/L,decrease,nadir reached within four weeks from a normal value,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p93, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (fatal case narrative; repeated p102 and p112)",public_domain,Verbatim: 'severe thrombocytopenia with a nadir of <10 x 10^9/L was concomitantly reported with the SAE of intracranial haemorrhage the day prior to death'. p112 adds the nadir occurred 'within four weeks from a normal value (the normal value was based on estimation from a smear test)'. This event triggered the protocol change from platelet monitoring every 2-3 weeks to weekly controls (p93).
TMSR726,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,65wk / end of treatment (study CS2),platelet_count,mean_platelet_count_change_from_baseline,-26,% change from baseline,decrease,-26% from baseline,1,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p93, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (repeated p112 and p128)",public_domain,Time-course backbone row 3 of 4. 'At Week 65 (EOT) mean platelet counts decreased by 26% from baseline confirming that the most relevant mean decrease in platelet counts takes place in the first 6 months of treatment.'
TMSR727,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,6 months / Week 23 (study CS2),platelet_count,mean_platelet_count_change_from_baseline,-24,% change from baseline,decrease,-24% from baseline,1,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p93, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (repeated p112; p128 section 3.4 gives the same -24% as 'week 23')",public_domain,"Time-course backbone row 2 of 4. p93/p112 label this '6 months'; p128 labels the same -24% figure 'week 23'. The plateau after 6 months is the source's evidence for the 'mild, non-immune, plateauing' arm of the bimodal presentation."
TMSR728,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,open-label extension CS3,clinical_outcome,duration_of_dose_interruption_for_low_platelets,8,weeks,increase,8 weeks in CS3 vs 4.5 weeks in CS2,2,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p93, section 2.6 Clinical safety, AESI 'Thrombocytopenia'; repeated p128",public_domain,Recovery took longer with prolonged exposure.
TMSR729,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,open-label extension CS3,clinical_outcome,duration_of_thrombocytopenia,41,weeks,increase,41 weeks in CS3 vs 28 weeks in CS2,2,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p93, section 2.6 Clinical safety, AESI 'Thrombocytopenia'; repeated p128 ('patients with confirmed thrombocytopenia remained thrombocytopenic with ongoing inotersen exposure')",public_domain,Thrombocytopenic states were prolonged with continued exposure - the assessor's evidence that the state does not resolve on treatment.
TMSR730,TOLG068,clinical,human,patient_cohort,platelet,systemic_dose,300,mg,CS2 and CS3 (Grade 3/4 events),clinical_outcome,platelet_transfusion_refractoriness_and_corticosteroid_response,TBD,NA,decrease,non-adequate response to platelet transfusion (rapid elimination); response to corticoid therapy,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (end of immunological mediation paragraph)",public_domain,"Verbatim: 'Further evidence supportive of immunologically related thrombocytopenia derives from the response to corticoid therapy and non-adequate response to platelet transfusion (rapid elimination from the body).' This is the source's functional demonstration of antibody-mediated platelet clearance => grade 3 per the rubric's in-vivo analogue. No numeric values reported (qualitative narrative), hence readout_value TBD. The same paragraph records that bone-marrow dysfunction, DIC, TTP, thrombotic microangiopathy, sepsis, platelet activation and systemic complement activation 'could not be confirmed' as alternative causes."
TMSR731,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,CS2 and CS3 (Grade 3 subjects re-challenged),clinical_outcome,dose_frequency_reduction_insufficient_to_prevent_further_decline,4,n_subjects,decrease,all 4 required additional dose interruptions after re-challenge,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (final bullet: 'Experience with reduction in dose frequency derives from a total of four subjects only'); restated p130 section 3.5",public_domain,All four had Grade 3 thrombocytopenia and had recovered to >75 x10^9/L; extending the dosing interval was not sufficient - 'dose pauses do not safely prevent from further decreases in platelets' (p130). Graded 3 on the underlying Grade 3 (CTCAE) event severity.
TMSR732,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,CS2 and CS3,immunogenicity,anti-platelet_IgG_positivity_vs_platelet_decline,100,pct_subjects,increase,all IgG-positive subjects had platelet declines; none of the IgM-positive-only subjects did,2,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (first line of the immunological mediation paragraph)",public_domain,"Verbatim: 'All subjects with IgG positivity had experienced platelet declines compared to none with IgM positivity.' Isotype-specific association row - the strongest antibody-class discrimination in the source. Graded 2: the association is with platelet declines generally, not specifically with severe (Grade 3/4) events, which are carried by separate grade-3 rows."
TMSR733,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,CS2 (Grade 4 events at Week 8-20),immunogenicity,anti-PF4_IgA,1,n_subjects,increase,1 of the confirmed Grade 4 thrombocytopenia subjects,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (immunological mediation paragraph)",public_domain,Verbatim: 'Treatment-emergent anti-PF4 IgA was additionally present in one of these subjects and anti-PF4 IgM in two of them.' Graded 3 (found in a confirmed Grade 4 case).
TMSR734,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,CS2 (Grade 4 events at Week 8-20),immunogenicity,anti-PF4_IgM,2,n_subjects,increase,2 of the confirmed Grade 4 thrombocytopenia subjects,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (immunological mediation paragraph)",public_domain,Same sentence as the anti-PF4 IgA row. PF4 is the heparin-induced-thrombocytopenia antigen; the non-clinical section (p25) notes PF4 forms highly immunogenic complexes with polyanions including nucleic acids.
TMSR735,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,CS2 (Grade 4 events at Week 8-20),immunogenicity,anti-platelet_IgG,100,pct_subjects,increase,all subjects with confirmed Grade 4 thrombocytopenia were positive,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (immunological mediation paragraph)",public_domain,CORE IMMUNE-MEDIATION ROW. Verbatim: 'All subjects with confirmed thrombocytopenia Grade 4 were reported to be positive for post-baseline treatment-emergent anti-platelet IgG antibodies but not all subjects with IgG anti-platelet antibodies developed Grade 3 or 4 thrombocytopenia.' Grade 3 per rubric: immune-mediated thrombocytopenia with confirmed anti-platelet antibodies. Denominator = the 3 confirmed Grade 4 subjects of CS2.
TMSR736,TOLG068,clinical,human,patient_cohort,platelet,systemic_dose,300,mg,CS2 and CS3,immunogenicity,anti-platelet_surface_glycoprotein_GPIIbIIIa_antibody,50,pct_subjects,increase,4 of 8 subjects with Grade 3 or Grade 4 thrombocytopenia,3,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p94, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (immunological mediation paragraph)",public_domain,"Verbatim: 'In 4 of 8 subjects with Grade 3 (subjects, who were re-challenged with inotersen) or Grade 4 thrombocytopenia, positive test results for antibodies directed against platelet surface glycoproteins were detected in addition to antiplatelet IgG antibodies. The combination of anti-platelet IgG plus positivity for GP IIb/IIIa (and even anti-PF4 antibodies) may be contributory to the cases of Grade 4 thrombocytopenia.' NOTE p112 states more narrowly that 'in two subjects with Grade 4 thrombocytopenia antibodies against platelet surface glycoproteins were detected' - the p94 figure (4/8 across Grade 3+4) is used here and the p112 statement is recorded as a source-internal difference of scope."
TMSR737,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,"open-label extension CS3 (placebo-inotersen arm, first exposure with CS2 loading regimen not applied)",immunogenicity,anti-PF4_IgM,20,pct_subjects,increase,20pct_placebo-inotersen_vs_0pct_inotersen-inotersen,1,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p95, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (antiplatelet-antibody bullet)",public_domain,"Verbatim: '(CS3: 20% vs. 0% treatment-emergent anti-PF4 IgM in subjects on placebo-inotersen vs. inotersen-inotersen)'. Hypothesised to derive from the loading dose regimen intensively stimulating the innate immune response in the first weeks. Graded 1, NOT 3: the assessor states 'Emerging anti-PF4 IgMs are not necessarily thought to be of pathogenic value and were not found to emerge at the time of platelet nadirs in CS2 and CS3.'"
TMSR738,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,re-initiation after recovery to >100 x10^9/L (CS2 and CS3),clinical_outcome,recurrent_thrombocytopenia_on_re-initiation,15,n_subjects_of_16,increase,recurrence in all but one of 16 re-initiated subjects (93.8%),2,TRUE,human_clinical,workflow:EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EP,EMA/411876/2018 (EMEA/H/C/004782) Tegsedi EPAR public assessment report,"p95, section 2.6 Clinical safety, AESI 'Thrombocytopenia' (bulleted monitoring/stopping-rule discussion, re-initiation bullet)",public_domain,"Verbatim: 'Re-initiation of inotersen in 16 recovered subjects with previous platelet decreases <75 x 10^9/L led anew to thrombocytopenic states in all but one of these subjects and subsequently to further treatment interruptions.' The clinical mirror of the monkey rechallenge row. Graded 2 (recurrent thrombocytopenic states requiring further interruptions); the assessor could not rule out that dose interruptions themselves trigger immunological responses, and a relatively higher number of subjects with >=1 dose pause developed ADAs."
TMSR739,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,87d to first positive,immunogenicity,anti-platelet_antibody,positive,NA,increase,negative_at_all_prior_timepoints,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,Clinical Safety Review Figure 2 'Subject [redacted] Summary of Events' (PDF p143) and narrative PDF p143,public_domain,"SEVERE CASE 1. Treatment-emergent IgG antiplatelet antibody first detected Study Day 87 ('Day 87: (+) non-drug IgG, Platelet clumping'), with a later '(+) non-drug IgG, IIb/IIIa' annotation on the same figure. All earlier timepoints marked 'Tested (-) for antiplatelet antibody'. Antibody emergence preceded the fatal platelet collapse by ~5 weeks."
TMSR740,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,2-4 months after first dose,platelet_count,time_to_nadir_of_mean_platelet_count,TBD,NA,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,Clinical Safety Review Figure 7 'CS2 On-Treatment Platelet Values over Time (CS2 Safety Set). Mean +/- SE' and accompanying text (PDF p153),public_domain,"Qualitative/graphical: 'The nadir of mean values occurred between 2 and 4 months after the first inotersen treatment'. No numeric mean nadir is printed in the text and Figure 7 is a bitmap plot, so readout_value = TBD rather than read off the axis. Reviewer notes this window coincides with the 3 severe <25 x10^9/L cases, which had a large influence on the mean."
TMSR741,TOLG068,clinical,human,patient_cohort,platelet,systemic_dose,300,mg,52d (9 doses),platelet_binding,platelet_transfusion_refractoriness,TBD,NA,increase,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review narrative PDF p144, quoting P.21 of Study Report 420915-CR02 (footnote 54); restated PDF p157",public_domain,"SEVERE CASE 2. Direct functional evidence of antibody-mediated platelet clearance. Verbatim: the subject was 'relatively refractory to platelet transfusions in the first few days of thrombocytopenia suggesting rapid removal of transfused platelets from the circulation, probably due to destruction of platelets by antiplatelet antibodies.' Received 2 platelet transfusions plus methylprednisolone then prednisone. Qualitative endpoint, no numeric value printed -> readout_value TBD."
TMSR742,TOLG068,clinical,human,patient_cohort,NA,systemic_dose,300,mg,802d,clinical_outcome,bleeding_event,TBD,NA,increase,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,Clinical Safety Review narrative PDF p147-148 and Table 29 (PDF p150),public_domain,"Same subject as the nadir-29 row. Major bleeding event at platelet nadir: haemoglobin fell to 6.5 g/dL, mental status change (bizarre behaviour, disorientation, confusion for one week), and head CT showing a possible punctate left frontal lobe intraparenchymal haemorrhage. Also had non-stopping bleeding from a toe injury. Treated with dexamethasone 40 mg IV daily x 4 days and 1 unit packed red cells; repeat CT showed no acute intracranial abnormality. Qualitative event -> readout_value TBD."
TMSR743,TOLG068,clinical,human,patient_cohort,plasma,systemic_dose,300,mg,848d to first positive,immunogenicity,anti-platelet_antibody,positive,NA,increase,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review narrative PDF p151 (footnote 64, dataset submitted 12-Feb-2018)",public_domain,"Same subject as the nadir-43 row. 'This subject tested positive for treatment-emergent antiplatelet antibodies (indirect assay) on Study Day 848' - i.e. seroconversion ~5 months before the platelet nadir, in a slow-decline rather than a fulminant case. Shows antibody positivity is not confined to the 3 catastrophic cases."
TMSR744,TOLG068,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_decline_ge30pct_from_baseline_incidence,71,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review reviewer comment following Table 34 (PDF p161), citing Summary of Clinical Safety Table 69 (footnote 85)",public_domain,"Verbatim: 'In Study CS2, 71% of subjects had a >=30% post-treatment decrease in platelet count from baseline'. INTERNAL DISCREPANCY: Table 24 of the same review gives 84/112 (75.0%) for the same endpoint and arm. Recorded as printed; the source does not reconcile the two (different underlying analysis tables and data cuts)."
